-0.01 ;-0.03 ;1.01 ;-22.26 ;-62.98  ;1926.09
-0.01 ;-0.03 ;1.01 ;-22.27 ;-63.01  ;1927.10
-0.01 ;-0.03 ;1.01 ;-22.27 ;-63.04  ;1928.11
-0.01 ;-0.03 ;1.01 ;-22.28 ;-63.07  ;1929.13
-0.01 ;-0.03 ;1.01 ;-22.28 ;-63.11  ;1930.14
-0.01 ;-0.03 ;1.01 ;-22.29 ;-63.14  ;1931.15
-0.01 ;-0.03 ;1.01 ;-22.29 ;-63.17  ;1932.17
-0.01 ;-0.03 ;1.01 ;-22.30 ;-63.20  ;1933.18
-0.01 ;-0.03 ;1.01 ;-22.31 ;-63.23  ;1934.19
-0.01 ;-0.03 ;1.01 ;-22.31 ;-63.26  ;1935.20
-0.01 ;-0.03 ;1.01 ;-22.32 ;-63.30  ;1936.22
-0.00 ;-0.03 ;1.01 ;-22.32 ;-63.33  ;1937.23
-0.01 ;-0.03 ;1.01 ;-22.33 ;-63.36  ;1938.24
-0.01 ;-0.03 ;1.01 ;-22.33 ;-63.39  ;1939.25
-0.01 ;-0.03 ;1.01 ;-22.34 ;-63.42  ;1940.27
-0.01 ;-0.03 ;1.01 ;-22.34 ;-63.46  ;1941.28
-0.01 ;-0.03 ;1.01 ;-22.35 ;-63.49  ;1942.29
-0.01 ;-0.03 ;1.01 ;-22.35 ;-63.52  ;1943.31
-0.01 ;-0.03 ;1.01 ;-22.36 ;-63.55  ;1944.32
-0.01 ;-0.03 ;1.01 ;-22.37 ;-63.58  ;1945.33
-0.01 ;-0.03 ;1.01 ;-22.37 ;-63.62  ;1946.34
-0.01 ;-0.03 ;1.01 ;-22.38 ;-63.65  ;1947.36
-0.01 ;-0.03 ;1.01 ;-22.38 ;-63.68  ;1948.37
-0.01 ;-0.03 ;1.01 ;-22.39 ;-63.71  ;1949.38
-0.01 ;-0.03 ;1.01 ;-22.40 ;-63.74  ;1950.40
-0.01 ;-0.03 ;1.01 ;-22.40 ;-63.77  ;1951.41
-0.01 ;-0.03 ;1.01 ;-22.41 ;-63.81  ;1952.42
-0.01 ;-0.03 ;1.01 ;-22.41 ;-63.84  ;1953.43
-0.01 ;-0.03 ;1.01 ;-22.42 ;-63.87  ;1954.45
-0.00 ;-0.03 ;1.01 ;-22.42 ;-63.90  ;1955.46
-0.01 ;-0.03 ;1.01 ;-22.43 ;-63.93  ;1956.47
-0.01 ;-0.03 ;1.01 ;-22.43 ;-63.97  ;1957.48
-0.01 ;-0.03 ;1.01 ;-22.44 ;-64.00  ;1958.50
-0.01 ;-0.03 ;1.01 ;-22.45 ;-64.03  ;1959.51
-0.01 ;-0.03 ;1.01 ;-22.45 ;-64.06  ;1960.52
-0.01 ;-0.03 ;1.01 ;-22.46 ;-64.09  ;1961.53
-0.01 ;-0.03 ;1.01 ;-22.46 ;-64.12  ;1962.55
-0.01 ;-0.03 ;1.01 ;-22.47 ;-64.16  ;1963.56
-0.01 ;-0.03 ;1.01 ;-22.47 ;-64.19  ;1964.57
-0.01 ;-0.03 ;1.01 ;-22.48 ;-64.22  ;1965.59
-0.01 ;-0.03 ;1.01 ;-22.48 ;-64.25  ;1966.60
-0.01 ;-0.03 ;1.01 ;-22.49 ;-64.29  ;1967.61
-0.01 ;-0.03 ;1.01 ;-22.50 ;-64.32  ;1968.63
-0.01 ;-0.03 ;1.01 ;-22.50 ;-64.35  ;1969.64
-0.01 ;-0.03 ;1.01 ;-22.51 ;-64.38  ;1970.65
-0.01 ;-0.03 ;1.01 ;-22.52 ;-64.41  ;1971.66
-0.01 ;-0.03 ;1.01 ;-22.52 ;-64.45  ;1972.68
-0.01 ;-0.03 ;1.01 ;-22.53 ;-64.48  ;1973.69
-0.01 ;-0.03 ;1.01 ;-22.53 ;-64.51  ;1974.70
-0.01 ;-0.03 ;1.01 ;-22.54 ;-64.54  ;1975.71
